"uuid","url","redirect","username"
"5e371f04-5d83-11dd-bb0f-f0f49956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7a8b-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"ed7b19f4-5d83-11dd-a8f5-3e0e8779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7a8c-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"34636074-5e60-11dd-8f0f-0beb9956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7a8d-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"f28bb606-5d83-11dd-9f28-3a0e8779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7a8e-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"6119f2e6-5d83-11dd-b333-cef49956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7a8f-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"60dd12cc-5d83-11dd-b9b0-d3f49956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7a91-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"6515f49e-5d83-11dd-b310-f0f49956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7a94-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"3a25c826-5e60-11dd-919a-12eb9956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7a96-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"b3deb62e-5d97-11dd-95f1-05f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7a98-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"c24639ff-07ea-4c92-80ab-7cee41735524","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7a99-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"202a08ce-5e60-11dd-9278-50318779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7a9b-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"949e380c-5e5f-11dd-b722-afe99956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7a9c-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"3da71294-5d83-11dd-822b-3c0e8779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7a9d-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"496a5d0a-5f56-11dd-999d-746f8779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7a9e-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"571a2d68-6064-11dd-b773-71f48679b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7a9f-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"93517338-5e5f-11dd-a32d-b2e99956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7aa1-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"280c7acc-5e60-11dd-9b40-5e318779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7aa1-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"bcbe9114-5f55-11dd-8de2-a0b99956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7aa2-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"1ff4bd18-5e60-11dd-8a79-55318779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7aa3-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"b61ab99c-5d97-11dd-83fa-02f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7aa6-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"b8e056d2-5d97-11dd-a647-f6f79956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7aa7-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"b90cd6bc-5d97-11dd-8ef5-0df89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7aa8-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"ba095766-5d97-11dd-8644-05f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7aa9-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"59139a56-5d98-11dd-a182-19288779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7aaa-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"5d68b1d6-6225-11dd-a10b-96f09956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7aab-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"bba83d30-5d97-11dd-8525-5ef79956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7aac-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
